Arn_x,DataSetId,Name,CreatedTime,LastUpdatedTime,ImportMode,RowLevelPermissionTagConfigurationApplied,ColumnLevelPermissionRulesApplied,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn_y
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/94f5e426-f35a-465c-9332-4626ca06902c,94f5e426-f35a-465c-9332-4626ca06902c,show_script_dataset_kannada,2023-08-11 14:22:41.584000+00:00,2023-09-08 10:30:39.156000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/95092b6b-1db6-4e7e-b786-443506dd5a0e,95092b6b-1db6-4e7e-b786-443506dd5a0e,QS Sheet - Content Payment - Global,2022-10-19 05:23:49.222000+00:00,2022-10-19 05:24:03.270000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9532e284-e000-42b0-a74f-7492e497069e,9532e284-e000-42b0-a74f-7492e497069e,Investor metrics 25march,2021-03-25 05:00:23.177000+00:00,2022-01-04 07:22:06.952000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9541129b-f020-4a08-828e-b28fec6bfec6,9541129b-f020-4a08-828e-b28fec6bfec6,Ops Tech Team Assignment Redshift,2023-04-19 18:38:47.881000+00:00,2023-09-11 06:32:25.352000+00:00,SPICE,False,False,Ops Tech Team Assignment Redshift,4c2ee4fb-85ec-486c-a741-6458a52dc6b0,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9541129b-f020-4a08-828e-b28fec6bfec6/refresh-schedule/4c2ee4fb-85ec-486c-a741-6458a52dc6b0
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/956058b9-0865-4bd4-bdb8-2ef4ce7479d8,956058b9-0865-4bd4-bdb8-2ef4ce7479d8,show_ageing_dataset_kannada,2023-08-11 13:56:55.021000+00:00,2023-08-11 13:56:55.021000+00:00,DIRECT_QUERY,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9572ba54-aa92-46e1-980a-f2541e34a95d,9572ba54-aa92-46e1-980a-f2541e34a95d,aj_mweb_install_campaign_funnel,2022-11-30 11:18:59.884000+00:00,2023-04-28 06:31:10.590000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/957ee4a3-fb69-48a6-919d-e2a997665e14,957ee4a3-fb69-48a6-919d-e2a997665e14,Genre analysis,2021-04-29 14:44:29.539000+00:00,2022-01-04 07:22:03.333000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9594f11d-9512-46ee-a1e2-cb9287e288e7,9594f11d-9512-46ee-a1e2-cb9287e288e7,Allocated Shows Daily/Weekly Retention,2023-08-22 13:20:38.043000+00:00,2023-08-23 07:44:16.497000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/95d96ba2-d3ae-4613-a034-81de6102d185,95d96ba2-d3ae-4613-a034-81de6102d185,att_pull_experiment,2023-03-24 11:25:28.301000+00:00,2023-05-29 04:10:22.364000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/95e06115-c169-4354-bdbf-028ace6e0465,95e06115-c169-4354-bdbf-028ace6e0465,TBBB- Marketing Outro,2022-05-24 03:49:59.962000+00:00,2023-05-31 07:05:24.501000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/95e4db95-133f-4c1c-979f-bd9259bd40ba,95e4db95-133f-4c1c-979f-bd9259bd40ba,Book Wise Hourly Retention Redshift,2023-01-12 06:57:21.087000+00:00,2023-09-11 11:39:51.449000+00:00,SPICE,False,False,Book Wise Hourly Retention Redshift,7b33e5af-d4b3-488e-8781-0abd104b4edb,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/95e4db95-133f-4c1c-979f-bd9259bd40ba/refresh-schedule/7b33e5af-d4b3-488e-8781-0abd104b4edb
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/95f05fdc-75a8-4b6c-b566-237bc7ea4921,95f05fdc-75a8-4b6c-b566-237bc7ea4921,know_fic_cross_walk,2022-05-24 11:33:43.710000+00:00,2022-09-21 08:26:16.695000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9607b466-7734-4454-a89e-4cff24448c6a,9607b466-7734-4454-a89e-4cff24448c6a,Readers Overall Exploration,2022-12-14 08:22:27.818000+00:00,2022-12-14 10:01:30.406000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/96242299-a309-4849-8843-f108422198ad,96242299-a309-4849-8843-f108422198ad,Resurrected Users Breakdown,2021-11-10 13:22:17.347000+00:00,2022-08-03 12:46:57.316000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9627045c-9083-4867-b35b-806d3a7cf213,9627045c-9083-4867-b35b-806d3a7cf213,Show Detail Payment Funnel Tracking v2,2023-05-16 13:47:18.675000+00:00,2023-09-04 12:45:23.732000+00:00,SPICE,False,False,Show Detail Payment Funnel Tracking v2,91a521b9-43d9-4e38-a06a-10da220ed7f6,WEEKLY,MONDAY,,Asia/Calcutta,18:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9627045c-9083-4867-b35b-806d3a7cf213/refresh-schedule/91a521b9-43d9-4e38-a06a-10da220ed7f6
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/969d5b8c-98fe-495c-a50b-fb19b2c54189,969d5b8c-98fe-495c-a50b-fb19b2c54189,show_hourwise_revenue_redshift,2023-03-21 13:36:40.480000+00:00,2023-09-10 18:39:16.072000+00:00,SPICE,False,False,show_hourwise_revenue_redshift,1808a5c5-ece9-450b-aab4-1d16d88f2c33,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/969d5b8c-98fe-495c-a50b-fb19b2c54189/refresh-schedule/1808a5c5-ece9-450b-aab4-1d16d88f2c33
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/96f6586b-8e6c-4f59-9139-c19ec4a74b26,96f6586b-8e6c-4f59-9139-c19ec4a74b26,Coins Ads v2 Experiment,2023-04-28 11:00:20.955000+00:00,2023-05-02 16:03:03.252000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9705e7b7-da90-482a-bb83-854d667cdac7,9705e7b7-da90-482a-bb83-854d667cdac7,Paying Users Monthly Retention 1.0 Calendar Month wise - Redshift,2023-03-10 09:26:39.294000+00:00,2023-09-11 04:19:19.239000+00:00,SPICE,False,False,Paying Users Monthly Retention 1.0 Calendar Month wise - Redshift,32a17703-1bcf-4290-aefd-bd6935a1a3d1,DAILY,,,Asia/Calcutta,09:37,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9705e7b7-da90-482a-bb83-854d667cdac7/refresh-schedule/32a17703-1bcf-4290-aefd-bd6935a1a3d1
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9737ee09-ef87-44ce-b770-57d43870cbfd,9737ee09-ef87-44ce-b770-57d43870cbfd,Downgrade Inactivity vs Return Rate,2023-08-25 12:21:19.984000+00:00,2023-08-25 12:21:44.483000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/973cf251-a662-4ea2-83b2-d7074ff50dc1,973cf251-a662-4ea2-83b2-d7074ff50dc1,1 hr Eng - last 7,2023-03-13 14:42:46.876000+00:00,2023-09-11 10:30:10.457000+00:00,SPICE,False,False,1 hr Eng - last 7,0183f52a-09eb-4bc0-b587-9b79d9192239,DAILY,,,Asia/Calcutta,15:57,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/973cf251-a662-4ea2-83b2-d7074ff50dc1/refresh-schedule/0183f52a-09eb-4bc0-b587-9b79d9192239
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/974cdf98-31c3-4737-b39d-52a29fa9b88e,974cdf98-31c3-4737-b39d-52a29fa9b88e,People Overview,2022-06-01 08:02:04.153000+00:00,2022-06-01 08:02:18.747000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9766bd16-a8cb-4219-9b54-3b5657ad0867,9766bd16-a8cb-4219-9b54-3b5657ad0867,Sales Pipeline,2020-12-19 06:48:43.223000+00:00,2022-01-04 07:22:20.990000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/97729ab3-20f3-4724-9183-1e11fde87e5b,97729ab3-20f3-4724-9183-1e11fde87e5b,Temporary - Show cohort wise Month on Month engagement percentiles,2022-12-21 13:53:52.899000+00:00,2022-12-22 05:15:16.739000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/978f55e9-8bc0-4fff-bcee-1b2f7f4a047b,978f55e9-8bc0-4fff-bcee-1b2f7f4a047b,Paying Users Retention part1 - Redshift,2023-03-10 07:47:26.784000+00:00,2023-09-11 04:05:27.828000+00:00,SPICE,False,False,Paying Users Retention part1 - Redshift,d4b5cdb1-a8ff-4260-9719-57594efda132,DAILY,,,Asia/Calcutta,09:31,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/978f55e9-8bc0-4fff-bcee-1b2f7f4a047b/refresh-schedule/d4b5cdb1-a8ff-4260-9719-57594efda132
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/97e52066-c061-41ca-884d-518f7effa9d7,97e52066-c061-41ca-884d-518f7effa9d7,otp_login_info_redshift,2023-02-01 13:32:57.075000+00:00,2023-09-11 04:21:13.406000+00:00,SPICE,False,False,otp_login_info_redshift,1b77907d-69d0-425d-b660-f0078a8b4c57,WEEKLY,MONDAY,,Asia/Calcutta,09:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/97e52066-c061-41ca-884d-518f7effa9d7/refresh-schedule/1b77907d-69d0-425d-b660-f0078a8b4c57
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/97e52066-c061-41ca-884d-518f7effa9d7,97e52066-c061-41ca-884d-518f7effa9d7,otp_login_info_redshift,2023-02-01 13:32:57.075000+00:00,2023-09-11 04:21:13.406000+00:00,SPICE,False,False,otp_login_info_redshift,ac018686-ceea-4ad0-b91f-fc7692af21e4,WEEKLY,THURSDAY,,Asia/Calcutta,09:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/97e52066-c061-41ca-884d-518f7effa9d7/refresh-schedule/ac018686-ceea-4ad0-b91f-fc7692af21e4
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/97f08057-e05e-4897-8e38-700b69d2a615,97f08057-e05e-4897-8e38-700b69d2a615,streams_summary_by_module_name,2023-09-07 14:14:53.814000+00:00,2023-09-11 08:23:58.475000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/980a59cb-3ecb-4781-a6c1-23586225676c,980a59cb-3ecb-4781-a6c1-23586225676c,cost_googleads_facebook_adset_id,2022-05-13 12:10:08.540000+00:00,2022-07-07 08:30:12.277000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98292fb7-696b-447b-8de7-f06834789142,98292fb7-696b-447b-8de7-f06834789142,Novels Tiering Analysis Real Time,2023-06-23 04:35:36.259000+00:00,2023-09-11 11:40:59.823000+00:00,SPICE,False,False,Novels Tiering Analysis Real Time,76609962-8c8f-4a1c-8d78-a5340d5e8c0a,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98292fb7-696b-447b-8de7-f06834789142/refresh-schedule/76609962-8c8f-4a1c-8d78-a5340d5e8c0a
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/983303f0-3d57-4529-8b4a-63af55327e70,983303f0-3d57-4529-8b4a-63af55327e70,AB Testing Engagment Weekly Ldau and Active Shows [redshift],2023-05-05 12:51:46.842000+00:00,2023-09-11 11:29:42.497000+00:00,SPICE,False,False,AB Testing Engagment Weekly Ldau and Active Shows [redshift],867c52fb-b34c-41a8-ab84-960b756e558a,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/983303f0-3d57-4529-8b4a-63af55327e70/refresh-schedule/867c52fb-b34c-41a8-ab84-960b756e558a
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98733d19-7920-446b-89e5-220a210402fd,98733d19-7920-446b-89e5-220a210402fd,redshift_transaction_platform,2023-03-28 20:34:45.567000+00:00,2023-09-11 06:37:57.065000+00:00,SPICE,False,False,redshift_transaction_platform,db278453-c363-42b3-a374-8772a9fd0f9b,DAILY,,,Asia/Calcutta,12:05,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98733d19-7920-446b-89e5-220a210402fd/refresh-schedule/db278453-c363-42b3-a374-8772a9fd0f9b
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9877059a-bbe3-4b80-9342-41af3a8275aa,9877059a-bbe3-4b80-9342-41af3a8275aa,Comments_data_query,2023-06-23 12:55:39.125000+00:00,2023-09-09 17:30:59.504000+00:00,SPICE,False,False,Comments_data_query,d2f83e51-70d0-4d3b-b0eb-7ec8395f7ff9,WEEKLY,SATURDAY,,Asia/Calcutta,23:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9877059a-bbe3-4b80-9342-41af3a8275aa/refresh-schedule/d2f83e51-70d0-4d3b-b0eb-7ec8395f7ff9
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/989eb334-ade6-4338-a706-358241a961dc,989eb334-ade6-4338-a706-358241a961dc,Stories Count on Shows - Redshift,2023-05-10 12:17:23.721000+00:00,2023-09-09 09:32:34.233000+00:00,SPICE,False,False,Stories Count on Shows - Redshift,2cb8e412-ddb9-4fbc-9c81-178baa8452c1,WEEKLY,SATURDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/989eb334-ade6-4338-a706-358241a961dc/refresh-schedule/2cb8e412-ddb9-4fbc-9c81-178baa8452c1
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98af19db-1fff-4635-b343-e7bfa0fd6fb7,98af19db-1fff-4635-b343-e7bfa0fd6fb7,Show Launch Ads,2021-02-02 09:20:02.250000+00:00,2023-05-22 05:58:12.151000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98cfa9dc-c63c-41e0-8f0d-f0dffb3b7479,98cfa9dc-c63c-41e0-8f0d-f0dffb3b7479,Sales Pipeline,2021-08-25 05:23:27.319000+00:00,2022-06-12 05:33:16.942000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98e7a6ba-1447-4847-a061-663667c0799f,98e7a6ba-1447-4847-a061-663667c0799f,Coin Buying vs Spending Weekly Redshift,2023-04-25 08:44:14.881000+00:00,2023-09-11 05:16:53.148000+00:00,SPICE,False,False,Coin Buying vs Spending Weekly Redshift,2b2a3b09-87c6-40fe-b88c-93b787bfa1c5,WEEKLY,MONDAY,,Asia/Calcutta,10:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98e7a6ba-1447-4847-a061-663667c0799f/refresh-schedule/2b2a3b09-87c6-40fe-b88c-93b787bfa1c5
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98ee7091-ea81-4a05-bb36-9f1723815a9c,98ee7091-ea81-4a05-bb36-9f1723815a9c,Highest Passed Hour,2022-11-21 15:28:00.879000+00:00,2023-05-26 06:33:56.984000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98f21695-4c2c-43c2-b5ec-14f565a57560,98f21695-4c2c-43c2-b5ec-14f565a57560,thumbnail_topic_name,2022-02-09 12:32:12.121000+00:00,2022-02-09 13:22:15.142000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98fa128d-93f3-438e-af74-2591059144a5,98fa128d-93f3-438e-af74-2591059144a5,User data paying users age wise funnel,2022-06-23 07:21:56.205000+00:00,2022-08-01 19:39:31.146000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98fb0fb8-0c6e-4880-9f8d-4531bf694175,98fb0fb8-0c6e-4880-9f8d-4531bf694175,Chapter Schedule Tutorial,2023-02-10 10:10:21.472000+00:00,2023-04-22 07:31:05.648000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/990712fa-7a86-4571-aa54-6a19632bce1f,990712fa-7a86-4571-aa54-6a19632bce1f,itihas_experiment,2022-02-25 07:24:56.913000+00:00,2022-03-10 08:32:16.817000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/992cf896-dd41-41be-93b8-15f753934b4e,992cf896-dd41-41be-93b8-15f753934b4e,knowledge_influencer_campaign,2022-02-08 07:49:51.446000+00:00,2022-04-18 08:36:35.298000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/996a76a4-9f42-43d2-a40b-a47f3bca4ae3,996a76a4-9f42-43d2-a40b-a47f3bca4ae3,pocketfm_app_reviews_android,2022-11-17 11:54:39.978000+00:00,2022-11-17 11:54:39.978000+00:00,DIRECT_QUERY,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/99821be9-997d-49cc-b4df-5671a3b5a282,99821be9-997d-49cc-b4df-5671a3b5a282,Activated 0-5 profiling,2021-07-14 05:53:36.581000+00:00,2022-08-03 13:00:54.269000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/99aed170-f8ca-476e-a486-6782294dcd48,99aed170-f8ca-476e-a486-6782294dcd48,Last 90 Day Campaign Performance,2023-05-10 11:31:58.488000+00:00,2023-05-10 11:59:36.220000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/99c7df9e-fac4-4bbe-a5a3-ffd54098d846,99c7df9e-fac4-4bbe-a5a3-ffd54098d846,BB vs Non BB,2023-06-09 13:09:38.827000+00:00,2023-08-12 06:16:05.017000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/99d08f76-b293-4ff3-b7a5-8a856b90338d,99d08f76-b293-4ff3-b7a5-8a856b90338d,Rev_install_utc_ist,2021-09-29 09:27:31.582000+00:00,2022-01-04 07:21:53.159000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9a553047-660d-42d3-a155-28c3d2f41250,9a553047-660d-42d3-a155-28c3d2f41250,Plan wise Revenue,2023-05-23 07:18:14.128000+00:00,2023-09-11 06:01:47.719000+00:00,SPICE,False,False,Plan wise Revenue,6377cf99-2f0d-41d9-910e-58cb50fb6c49,DAILY,,,Asia/Calcutta,11:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9a553047-660d-42d3-a155-28c3d2f41250/refresh-schedule/6377cf99-2f0d-41d9-910e-58cb50fb6c49
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9a728a46-acbe-44c5-a637-11bed7e6c96d,9a728a46-acbe-44c5-a637-11bed7e6c96d,weekly_comparison_fast_pass - Redshift,2023-03-22 11:54:34.878000+00:00,2023-09-11 04:39:10.469000+00:00,SPICE,False,False,weekly_comparison_fast_pass - Redshift,9866298c-8aa9-4316-ad7c-d4ce51b48805,DAILY,,,Asia/Calcutta,10:09,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9a728a46-acbe-44c5-a637-11bed7e6c96d/refresh-schedule/9866298c-8aa9-4316-ad7c-d4ce51b48805
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9a824ee6-3fd9-4722-9424-18654031ebf8,9a824ee6-3fd9-4722-9424-18654031ebf8,"Temp - Install,Best Show Cohort Wise Other Shows Analysis",2023-06-19 13:52:30.792000+00:00,2023-06-19 18:10:55.295000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9abcca22-d5c5-4bcc-b450-6b759f180ae3,9abcca22-d5c5-4bcc-b450-6b759f180ae3,WBP Payment Consolidated Redshift,2023-04-25 17:15:27.108000+00:00,2023-09-11 06:30:44.719000+00:00,SPICE,False,False,WBP Payment Consolidated Redshift,f0085f7a-c4b8-439f-a2e4-3f46ed5c2861,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9abcca22-d5c5-4bcc-b450-6b759f180ae3/refresh-schedule/f0085f7a-c4b8-439f-a2e4-3f46ed5c2861
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9aed2c05-78c2-46b5-9e44-0a1307a0e13f,9aed2c05-78c2-46b5-9e44-0a1307a0e13f,Business Review,2022-10-14 07:29:46.560000+00:00,2022-10-14 07:30:01.062000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b4615fa-fd1d-42c0-9911-1dc58bd318f6,9b4615fa-fd1d-42c0-9911-1dc58bd318f6,date_wise_revenue_schedule_episodes - Redshift,2023-03-22 11:52:53.641000+00:00,2023-09-11 10:48:14.098000+00:00,SPICE,False,False,date_wise_revenue_schedule_episodes - Redshift,a39438aa-d581-462c-9dc4-2621c17bf0f0,DAILY,,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b4615fa-fd1d-42c0-9911-1dc58bd318f6/refresh-schedule/a39438aa-d581-462c-9dc4-2621c17bf0f0
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b4615fa-fd1d-42c0-9911-1dc58bd318f6,9b4615fa-fd1d-42c0-9911-1dc58bd318f6,date_wise_revenue_schedule_episodes - Redshift,2023-03-22 11:52:53.641000+00:00,2023-09-11 10:48:14.098000+00:00,SPICE,False,False,date_wise_revenue_schedule_episodes - Redshift,d6f91ee4-0af4-46cb-93fb-71157b99ef1f,DAILY,,,Asia/Calcutta,16:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b4615fa-fd1d-42c0-9911-1dc58bd318f6/refresh-schedule/d6f91ee4-0af4-46cb-93fb-71157b99ef1f
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b570e53-6099-45c6-9785-52af812e5f19,9b570e53-6099-45c6-9785-52af812e5f19,temp - all shows first ldau and dau weekly retention,2023-07-13 11:04:23.235000+00:00,2023-07-13 11:21:10.629000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b6a9403-8c6e-4f4b-aff2-e0dabdc067c9,9b6a9403-8c6e-4f4b-aff2-e0dabdc067c9,Show revenue 30 days,2023-08-01 09:38:57.406000+00:00,2023-09-11 10:31:21.744000+00:00,SPICE,False,False,Show revenue 30 days,a254fac3-cb09-4e25-80b5-6d7fc69107f7,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b6a9403-8c6e-4f4b-aff2-e0dabdc067c9/refresh-schedule/a254fac3-cb09-4e25-80b5-6d7fc69107f7
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b8b955c-ea32-4fef-9ce1-bf4866a92620,9b8b955c-ea32-4fef-9ce1-bf4866a92620,web campaign performance (when button clicked),2023-07-07 09:56:57.331000+00:00,2023-09-11 07:43:23.981000+00:00,SPICE,False,False,web campaign performance (when button clicked),e754eba3-8017-40ec-988c-50d86c4fcfd8,DAILY,,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b8b955c-ea32-4fef-9ce1-bf4866a92620/refresh-schedule/e754eba3-8017-40ec-988c-50d86c4fcfd8
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9bb0b865-3b81-45e7-92a0-c3ed2ff3c5c4,9bb0b865-3b81-45e7-92a0-c3ed2ff3c5c4,WBP Page Load Redshift,2023-05-16 10:13:36.363000+00:00,2023-05-16 10:13:36.363000+00:00,DIRECT_QUERY,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9bccc400-41d6-421b-af7c-4486c74b4d5b,9bccc400-41d6-421b-af7c-4486c74b4d5b,auto_play_ad_tracking_v1_redshift,2023-05-03 10:31:01.441000+00:00,2023-09-10 12:03:02.200000+00:00,SPICE,False,False,auto_play_ad_tracking_v1_redshift,fc614516-00f6-4af3-99f8-70550680daba,WEEKLY,SUNDAY,,Asia/Calcutta,17:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9bccc400-41d6-421b-af7c-4486c74b4d5b/refresh-schedule/fc614516-00f6-4af3-99f8-70550680daba
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9bf6138a-df8c-4591-a850-0d1023fc58c7,9bf6138a-df8c-4591-a850-0d1023fc58c7,redshift_sw_bw_churn_reactivation_info,2023-02-07 07:49:57.728000+00:00,2023-05-29 10:43:38.784000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9bf98404-185c-4d32-88c4-664e06dd3371,9bf98404-185c-4d32-88c4-664e06dd3371,Constest User Summary Redshift,2023-04-28 08:20:50.131000+00:00,2023-06-19 14:18:43.878000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9c0f6f8c-07ae-4848-9fa6-c6f1ed8deefa,9c0f6f8c-07ae-4848-9fa6-c6f1ed8deefa,Number of Creators for MIS,2022-08-23 09:15:53.815000+00:00,2022-09-01 05:11:16.620000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9c1368aa-5cd6-4b6f-a11b-edeeecc123ee,9c1368aa-5cd6-4b6f-a11b-edeeecc123ee,Shows' Revenue Aggregated Last 30 days_RedShift,2023-03-03 08:15:32.845000+00:00,2023-09-11 09:50:31.314000+00:00,SPICE,False,False,Shows' Revenue Aggregated Last 30 days_RedShift,851ee526-7fb4-4393-bdbb-5dfb32122086,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9c1368aa-5cd6-4b6f-a11b-edeeecc123ee/refresh-schedule/851ee526-7fb4-4393-bdbb-5dfb32122086
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9c394b48-cacf-4adc-85db-3d00c9e40170,9c394b48-cacf-4adc-85db-3d00c9e40170,Shows minbymin,2021-01-16 09:27:30.756000+00:00,2023-04-18 06:20:48.415000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9c3d2472-5bcf-446c-9bbe-857a76cec33d,9c3d2472-5bcf-446c-9bbe-857a76cec33d,stripe_vs_apple_pay,2022-11-07 09:21:18.566000+00:00,2023-02-28 06:38:02.800000+00:00,SPICE,False,False,,,,,,,,,
