Arn_x,DataSetId,Name,CreatedTime,LastUpdatedTime,ImportMode,RowLevelPermissionTagConfigurationApplied,ColumnLevelPermissionRulesApplied,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn_y,LastUpdatedTime_IST
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/568b42cf-94d7-4bb2-a60f-8b24c6e41062,568b42cf-94d7-4bb2-a60f-8b24c6e41062,HapperCollins_Query,2023-01-09 12:31:12.196000+00:00,2023-09-11 09:29:30.327000+00:00,SPICE,False,False,HapperCollins_Query,89d00243-2f21-4367-a594-e8abdb434400,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/568b42cf-94d7-4bb2-a60f-8b24c6e41062/refresh-schedule/89d00243-2f21-4367-a594-e8abdb434400,2023-09-11 14:59:30.327000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/577889ba-ffee-432b-acc4-3b57624f7150,577889ba-ffee-432b-acc4-3b57624f7150,Pocket Top 50 Trending Novels this week Redshift,2023-03-28 14:17:06.100000+00:00,2023-09-10 12:29:59.104000+00:00,SPICE,False,False,Pocket Top 50 Trending Novels this week Redshift,0fcd3229-5783-4f2e-a145-d7cd3ba2351d,DAILY,,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/577889ba-ffee-432b-acc4-3b57624f7150/refresh-schedule/0fcd3229-5783-4f2e-a145-d7cd3ba2351d,2023-09-10 17:59:59.104000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/581c4f18-64ca-49b7-8a54-5fabf3827c4c,581c4f18-64ca-49b7-8a54-5fabf3827c4c,Automated Experiments Dn Cohort wise platform retention [redshift],2023-03-16 03:19:57.982000+00:00,2023-09-11 05:28:07.968000+00:00,SPICE,False,False,Automated Experiments Dn Cohort wise platform retention [redshift],03fbc105-8058-4714-8026-d5093291b88a,DAILY,,,Asia/Calcutta,10:46,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/581c4f18-64ca-49b7-8a54-5fabf3827c4c/refresh-schedule/03fbc105-8058-4714-8026-d5093291b88a,2023-09-11 10:58:07.968000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/59cf5886-26a5-4cde-b2a9-71d521baa4c6,59cf5886-26a5-4cde-b2a9-71d521baa4c6,Daily Unlock Show level Redshift,2023-04-13 12:21:23.618000+00:00,2023-09-10 06:15:02.738000+00:00,SPICE,False,False,Daily Unlock Show level Redshift,d8468264-589c-4691-86b4-089ecb8d9357,WEEKLY,SUNDAY,,Asia/Calcutta,11:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/59cf5886-26a5-4cde-b2a9-71d521baa4c6/refresh-schedule/d8468264-589c-4691-86b4-089ecb8d9357,2023-09-10 11:45:02.738000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/59fad9ef-303d-4df0-b5c1-515df69786d8,59fad9ef-303d-4df0-b5c1-515df69786d8,Coin Pack wise txns Automated [redshift],2023-03-16 02:55:33.127000+00:00,2023-09-11 07:29:05.804000+00:00,SPICE,False,False,Coin Pack wise txns Automated [redshift],54cae822-40bc-47d5-aae8-fc99be36d6eb,DAILY,,,Asia/Calcutta,11:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/59fad9ef-303d-4df0-b5c1-515df69786d8/refresh-schedule/54cae822-40bc-47d5-aae8-fc99be36d6eb,2023-09-11 12:59:05.804000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5abde8f3-f2d1-4191-b109-6b2cefd641fd,5abde8f3-f2d1-4191-b109-6b2cefd641fd,Cred Campaigns,2023-03-20 07:47:52.343000+00:00,2023-09-11 05:32:39.769000+00:00,SPICE,False,False,Cred Campaigns,99df911a-2f4f-4b7d-a778-cef09d28a89d,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5abde8f3-f2d1-4191-b109-6b2cefd641fd/refresh-schedule/99df911a-2f4f-4b7d-a778-cef09d28a89d,2023-09-11 11:02:39.769000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b1ce559-52a5-4e2f-b5ac-4aec60173c4b,5b1ce559-52a5-4e2f-b5ac-4aec60173c4b,Interstestial Ads experiment v2 - Updated,2023-08-07 11:41:16.898000+00:00,2023-09-11 09:10:39.991000+00:00,SPICE,False,False,Interstestial Ads experiment v2 - Updated,204e3e08-9b5a-4f23-9775-0daa21d1320f,DAILY,,,Asia/Calcutta,14:18,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b1ce559-52a5-4e2f-b5ac-4aec60173c4b/refresh-schedule/204e3e08-9b5a-4f23-9775-0daa21d1320f,2023-09-11 14:40:39.991000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b284a49-8928-4acc-841d-edfa39bdc1eb,5b284a49-8928-4acc-841d-edfa39bdc1eb,Novels Actual Retention Redshift,2023-04-04 13:18:49.011000+00:00,2023-09-11 08:45:26.444000+00:00,SPICE,False,False,Novels Actual Retention Redshift,7f077ea6-11af-46d8-9797-c9271d74b1d0,WEEKLY,MONDAY,,Asia/Calcutta,13:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b284a49-8928-4acc-841d-edfa39bdc1eb/refresh-schedule/7f077ea6-11af-46d8-9797-c9271d74b1d0,2023-09-11 14:15:26.444000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b2f61bd-1085-4b9f-8bed-30030bcf2de7,5b2f61bd-1085-4b9f-8bed-30030bcf2de7,Wallet Balance feature daily target count,2023-07-21 08:01:46.547000+00:00,2023-09-11 05:22:01.758000+00:00,SPICE,False,False,Wallet Balance feature daily target count,65af098f-db63-48d7-993f-3c07ff7dc088,DAILY,,,Asia/Calcutta,10:50,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b2f61bd-1085-4b9f-8bed-30030bcf2de7/refresh-schedule/65af098f-db63-48d7-993f-3c07ff7dc088,2023-09-11 10:52:01.758000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b35fc65-1167-4b35-a7bc-b73f53d4575f,5b35fc65-1167-4b35-a7bc-b73f53d4575f,Wbp page load exp,2023-03-01 16:26:32.551000+00:00,2023-09-11 09:13:34.645000+00:00,SPICE,False,False,Wbp page load exp,773e4361-b21a-4a88-9099-f8b3b7bb3c97,DAILY,,,Asia/Calcutta,14:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b35fc65-1167-4b35-a7bc-b73f53d4575f/refresh-schedule/773e4361-b21a-4a88-9099-f8b3b7bb3c97,2023-09-11 14:43:34.645000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b796afe-f0d7-4aa6-aab3-8bc9873088ea,5b796afe-f0d7-4aa6-aab3-8bc9873088ea,WBP Weekly Book Summary based on Activity Streak Experiment,2023-06-07 05:59:22.619000+00:00,2023-09-11 07:59:47.551000+00:00,SPICE,False,False,WBP Weekly Book Summary based on Activity Streak Experiment,4fa5ceb1-f172-4154-a212-cda49225a089,DAILY,,,Asia/Calcutta,11:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5b796afe-f0d7-4aa6-aab3-8bc9873088ea/refresh-schedule/4fa5ceb1-f172-4154-a212-cda49225a089,2023-09-11 13:29:47.551000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5ba2796f-5988-40f0-96ae-d6d70501edcb,5ba2796f-5988-40f0-96ae-d6d70501edcb,ldau_activation_growth_track,2023-05-24 07:55:13.731000+00:00,2023-09-11 04:36:34.739000+00:00,SPICE,False,False,ldau_activation_growth_track,37951700-8efa-495d-867c-5da296c660c5,DAILY,,,Asia/Calcutta,10:05,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5ba2796f-5988-40f0-96ae-d6d70501edcb/refresh-schedule/37951700-8efa-495d-867c-5da296c660c5,2023-09-11 10:06:34.739000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5c369b68-7596-455d-b603-8ea31fa97178,5c369b68-7596-455d-b603-8ea31fa97178,Reactivation v1 feature daily target count,2023-06-29 04:32:10.075000+00:00,2023-09-11 04:15:46.774000+00:00,SPICE,False,False,Reactivation v1 feature daily target count,f3f46244-80b5-44be-80ac-f1eff21db803,DAILY,,,Asia/Calcutta,09:40,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5c369b68-7596-455d-b603-8ea31fa97178/refresh-schedule/f3f46244-80b5-44be-80ac-f1eff21db803,2023-09-11 09:45:46.774000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5c5d2f71-c994-45e1-be10-bc7d586e5820,5c5d2f71-c994-45e1-be10-bc7d586e5820,Writers Welcome Exp,2023-03-01 13:20:33.080000+00:00,2023-09-11 07:51:49.324000+00:00,SPICE,False,False,Writers Welcome Exp,407dbf9f-38e0-4eaa-b7ca-61cae3a97f70,DAILY,,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5c5d2f71-c994-45e1-be10-bc7d586e5820/refresh-schedule/407dbf9f-38e0-4eaa-b7ca-61cae3a97f70,2023-09-11 13:21:49.324000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5cd6db3b-92d8-4661-a1ac-299bd8a112f6,5cd6db3b-92d8-4661-a1ac-299bd8a112f6,WBP Last 30 Days Review Data Redshift,2023-03-27 11:08:26.063000+00:00,2023-09-11 04:29:40.061000+00:00,SPICE,False,False,WBP Last 30 Days Review Data Redshift,f454326f-74ec-48cc-8dda-ca9540aff807,DAILY,,,Asia/Calcutta,09:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5cd6db3b-92d8-4661-a1ac-299bd8a112f6/refresh-schedule/f454326f-74ec-48cc-8dda-ca9540aff807,2023-09-11 09:59:40.061000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5d50497e-f31a-4c4c-bd3e-f00e06cca639,5d50497e-f31a-4c4c-bd3e-f00e06cca639,Novels Readers Product Redshift,2023-03-16 12:45:01.107000+00:00,2023-09-04 12:35:22.818000+00:00,SPICE,False,False,Novels Readers Product Redshift,6f6a94eb-ecec-4e50-bbed-0cd3ab06b00b,WEEKLY,MONDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5d50497e-f31a-4c4c-bd3e-f00e06cca639/refresh-schedule/6f6a94eb-ecec-4e50-bbed-0cd3ab06b00b,2023-09-04 18:05:22.818000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5d52762b-a817-4cca-a7af-6027626da826,5d52762b-a817-4cca-a7af-6027626da826,WBP Approval Analytcis Prod Version Redshift,2023-03-24 11:30:16.812000+00:00,2023-09-11 11:33:08.132000+00:00,SPICE,False,False,WBP Approval Analytcis Prod Version Redshift,384668ee-28c8-4aa7-8de0-8e8ae5e7889c,DAILY,,,Asia/Calcutta,17:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5d52762b-a817-4cca-a7af-6027626da826/refresh-schedule/384668ee-28c8-4aa7-8de0-8e8ae5e7889c,2023-09-11 17:03:08.132000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5d7a2403-f13e-4ee2-8765-76fabdfb817d,5d7a2403-f13e-4ee2-8765-76fabdfb817d,D0 Installs - User Tag,2023-05-15 11:40:17.548000+00:00,2023-09-11 06:30:24.285000+00:00,SPICE,False,False,D0 Installs - User Tag,036e44e1-93f8-4127-99dc-23d3044609c1,DAILY,,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5d7a2403-f13e-4ee2-8765-76fabdfb817d/refresh-schedule/036e44e1-93f8-4127-99dc-23d3044609c1,2023-09-11 12:00:24.285000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5db3e19b-9ba3-41a1-8edd-044d672e5971,5db3e19b-9ba3-41a1-8edd-044d672e5971,Daily Revenue PFM Novels Redshift,2023-04-18 10:56:53.785000+00:00,2023-09-11 07:41:12.871000+00:00,SPICE,False,False,Daily Revenue PFM Novels Redshift,273bb2ba-00e5-4fdb-930b-63a59da3ee53,DAILY,,,Asia/Calcutta,11:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5db3e19b-9ba3-41a1-8edd-044d672e5971/refresh-schedule/273bb2ba-00e5-4fdb-930b-63a59da3ee53,2023-09-11 13:11:12.871000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5e0ae3fe-c79a-4d8e-88b7-80d741389cf4,5e0ae3fe-c79a-4d8e-88b7-80d741389cf4,Subscription Active/Expired - redshift,2023-06-08 12:11:34.555000+00:00,2023-09-11 06:18:20.176000+00:00,SPICE,False,False,Subscription Active/Expired - redshift,384236f9-5c7d-4bd0-8be1-4b3d50d12687,DAILY,,,Asia/Calcutta,11:46,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5e0ae3fe-c79a-4d8e-88b7-80d741389cf4/refresh-schedule/384236f9-5c7d-4bd0-8be1-4b3d50d12687,2023-09-11 11:48:20.176000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5e1e7b79-059c-4f6a-96c8-9c099aa2e88c,5e1e7b79-059c-4f6a-96c8-9c099aa2e88c,Shows minbymin - Redshift,2023-04-26 12:03:19.891000+00:00,2023-09-10 09:34:03.962000+00:00,SPICE,False,False,Shows minbymin - Redshift,dff393d9-6e8e-4377-80a2-c0969d55ed99,WEEKLY,SUNDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5e1e7b79-059c-4f6a-96c8-9c099aa2e88c/refresh-schedule/dff393d9-6e8e-4377-80a2-c0969d55ed99,2023-09-10 15:04:03.962000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5e7ba00d-f2a1-4b2b-a759-78ef0b93002d,5e7ba00d-f2a1-4b2b-a759-78ef0b93002d,CTR Tracking wrt Shows - Redshift,2023-03-16 10:01:50.979000+00:00,2023-09-04 15:06:42.132000+00:00,SPICE,False,False,CTR Tracking wrt Shows - Redshift,e3aac173-3611-4b7b-abc8-d16c1386758b,WEEKLY,MONDAY,,Asia/Calcutta,20:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5e7ba00d-f2a1-4b2b-a759-78ef0b93002d/refresh-schedule/e3aac173-3611-4b7b-abc8-d16c1386758b,2023-09-04 20:36:42.132000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5ea43162-751d-4c90-b8db-4847ec024c1b,5ea43162-751d-4c90-b8db-4847ec024c1b,Cash reward experiment,2023-08-30 07:37:02.455000+00:00,2023-09-11 08:27:48.491000+00:00,SPICE,False,False,Cash reward experiment,5de42863-7f5b-4d58-9af0-312e58f15b91,DAILY,,,Asia/Calcutta,13:52,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5ea43162-751d-4c90-b8db-4847ec024c1b/refresh-schedule/5de42863-7f5b-4d58-9af0-312e58f15b91,2023-09-11 13:57:48.491000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5ee5f428-ae51-4ceb-8a51-3a618cba34af,5ee5f428-ae51-4ceb-8a51-3a618cba34af,WBP Weekly Book Summary based on Activity,2023-05-23 16:43:23.562000+00:00,2023-09-11 07:44:27.212000+00:00,SPICE,False,False,WBP Weekly Book Summary based on Activity,3361312d-0ad0-4ebf-abd8-322a460defe4,DAILY,,,Asia/Calcutta,11:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5ee5f428-ae51-4ceb-8a51-3a618cba34af/refresh-schedule/3361312d-0ad0-4ebf-abd8-322a460defe4,2023-09-11 13:14:27.212000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5fa16d75-14c3-479c-8799-318a042f3d23,5fa16d75-14c3-479c-8799-318a042f3d23,WBP Drop Off V3 End to End,2023-07-18 04:53:20.434000+00:00,2023-09-10 13:52:14.681000+00:00,SPICE,False,False,WBP Drop Off V3 End to End,4e814ce9-08d7-4084-b405-43d2bff63887,DAILY,,,Asia/Calcutta,18:19,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/5fa16d75-14c3-479c-8799-318a042f3d23/refresh-schedule/4e814ce9-08d7-4084-b405-43d2bff63887,2023-09-10 19:22:14.681000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/6004c0b5-3fd5-4327-a09e-60b50dc3c011,6004c0b5-3fd5-4327-a09e-60b50dc3c011,Novels Master Module Redshift,2023-03-28 14:03:40.420000+00:00,2023-09-10 13:29:55.930000+00:00,SPICE,False,False,Novels Master Module Redshift,d8d77a97-17cd-4b15-88ef-41f51d5bdf6b,DAILY,,,Asia/Calcutta,18:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/6004c0b5-3fd5-4327-a09e-60b50dc3c011/refresh-schedule/d8d77a97-17cd-4b15-88ef-41f51d5bdf6b,2023-09-10 18:59:55.930000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/60068930-7791-4e90-9312-d87fcd5f6c1c,60068930-7791-4e90-9312-d87fcd5f6c1c,Coins Spend (Novel) Redshift,2023-03-30 15:16:48.486000+00:00,2023-09-10 12:29:37.686000+00:00,SPICE,False,False,Coins Spend (Novel) Redshift,05d06282-0ae8-4d36-934d-de96c26b077f,DAILY,,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/60068930-7791-4e90-9312-d87fcd5f6c1c/refresh-schedule/05d06282-0ae8-4d36-934d-de96c26b077f,2023-09-10 17:59:37.686000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/60074bd4-8dad-4ef8-857b-be79ebfbcb69,60074bd4-8dad-4ef8-857b-be79ebfbcb69,coins spent by churn users per day Novels,2023-05-08 11:08:36.316000+00:00,2023-09-10 11:34:52.535000+00:00,SPICE,False,False,coins spent by churn users per day Novels,dfd29940-e83a-44e8-bae1-ab1aa8264a98,WEEKLY,SUNDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/60074bd4-8dad-4ef8-857b-be79ebfbcb69/refresh-schedule/dfd29940-e83a-44e8-bae1-ab1aa8264a98,2023-09-10 17:04:52.535000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61474cb7-5458-4fde-83e1-8ee139b3af94,61474cb7-5458-4fde-83e1-8ee139b3af94,ds-IN-sg,2023-03-09 13:00:23.234000+00:00,2023-09-10 19:45:28.161000+00:00,SPICE,False,False,ds-IN-sg,6ad74358-0aeb-437d-b32c-0ffa3533b986,DAILY,,,Asia/Calcutta,01:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61474cb7-5458-4fde-83e1-8ee139b3af94/refresh-schedule/6ad74358-0aeb-437d-b32c-0ffa3533b986,2023-09-11 01:15:28.161000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61895832-f3e1-4994-ae33-0c000d1e4484,61895832-f3e1-4994-ae33-0c000d1e4484,90P days to republish,2023-05-11 08:52:06.681000+00:00,2023-09-11 11:35:49.046000+00:00,SPICE,False,False,90P days to republish,22f3cffc-c857-4ad0-a5f3-c9a761c4cab1,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61895832-f3e1-4994-ae33-0c000d1e4484/refresh-schedule/22f3cffc-c857-4ad0-a5f3-c9a761c4cab1,2023-09-11 17:05:49.046000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/619ce895-c35f-422b-965d-6f9754625542,619ce895-c35f-422b-965d-6f9754625542,Partnership Campaigns Month on Month Revenue,2023-04-17 10:58:30.443000+00:00,2023-09-11 07:13:09.199000+00:00,SPICE,False,False,Partnership Campaigns Month on Month Revenue,dfea157f-6f7d-4b7f-920d-09a27c9c2550,DAILY,,,Asia/Calcutta,11:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/619ce895-c35f-422b-965d-6f9754625542/refresh-schedule/dfea157f-6f7d-4b7f-920d-09a27c9c2550,2023-09-11 12:43:09.199000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61c174fb-5615-4a1e-abdf-b49c2cd74ef9,61c174fb-5615-4a1e-abdf-b49c2cd74ef9,Rdau Eng Indirect Channel,2023-03-16 07:58:11.972000+00:00,2023-09-11 10:34:51.253000+00:00,SPICE,False,False,Rdau Eng Indirect Channel,620217a8-58e9-4652-b1a7-59b475c9fa52,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61c174fb-5615-4a1e-abdf-b49c2cd74ef9/refresh-schedule/620217a8-58e9-4652-b1a7-59b475c9fa52,2023-09-11 16:04:51.253000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61c53a3d-0129-40b9-82d3-68fead102638,61c53a3d-0129-40b9-82d3-68fead102638,Revenue create v2,2021-05-12 13:09:58.348000+00:00,2023-09-11 05:26:49.114000+00:00,SPICE,False,False,Revenue create v2,b9423c4f-c4cd-4f19-80be-3709602c46ae,DAILY,,,Asia/Kolkata,10:55,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61c53a3d-0129-40b9-82d3-68fead102638/refresh-schedule/b9423c4f-c4cd-4f19-80be-3709602c46ae,2023-09-11 10:56:49.114000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61db2a2c-a49e-486d-82c8-a6df467cab7e,61db2a2c-a49e-486d-82c8-a6df467cab7e,Free Shows Exp Coverage,2023-08-10 07:46:49.688000+00:00,2023-09-11 09:56:38.843000+00:00,SPICE,False,False,Free Shows Exp Coverage,a8118782-ef5a-4238-a0d3-f34fe0322ddb,DAILY,,,Asia/Calcutta,13:23,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/61db2a2c-a49e-486d-82c8-a6df467cab7e/refresh-schedule/a8118782-ef5a-4238-a0d3-f34fe0322ddb,2023-09-11 15:26:38.843000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/620fa495-d605-43f1-9ded-baeca56d6731,620fa495-d605-43f1-9ded-baeca56d6731,Novels Episode wise revenue lifetime Redshift,2023-03-30 07:19:10.708000+00:00,2023-09-11 09:51:50.193000+00:00,SPICE,False,False,Novels Episode wise revenue lifetime Redshift,a7e0c8d1-7bd3-49a2-b2b2-3383f8a7dd6c,DAILY,,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/620fa495-d605-43f1-9ded-baeca56d6731/refresh-schedule/a7e0c8d1-7bd3-49a2-b2b2-3383f8a7dd6c,2023-09-11 15:21:50.193000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/624cb297-0f3a-4e62-ae93-172b4a46b59c,624cb297-0f3a-4e62-ae93-172b4a46b59c,Novels Module - Trending redshift,2023-03-28 16:40:49.523000+00:00,2023-09-10 13:29:47.485000+00:00,SPICE,False,False,Novels Module - Trending redshift,18a31677-f925-4aa0-beb6-5d768af7369d,DAILY,,,Asia/Calcutta,18:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/624cb297-0f3a-4e62-ae93-172b4a46b59c/refresh-schedule/18a31677-f925-4aa0-beb6-5d768af7369d,2023-09-10 18:59:47.485000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/625ed630-8577-4abb-970c-14ed23e610ad,625ed630-8577-4abb-970c-14ed23e610ad,Novel Retention based on Missed Days last Read Redshift,2023-04-05 19:38:57.455000+00:00,2023-09-04 12:46:51.978000+00:00,SPICE,False,False,Novel Retention based on Missed Days last Read Redshift,9a9c8969-0c30-4f21-ac2d-1bda71881151,WEEKLY,MONDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/625ed630-8577-4abb-970c-14ed23e610ad/refresh-schedule/9a9c8969-0c30-4f21-ac2d-1bda71881151,2023-09-04 18:16:51.978000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/62a85171-6785-4e3a-9c24-b475d402e09b,62a85171-6785-4e3a-9c24-b475d402e09b,opt_in_cohort,2023-04-18 09:53:09.585000+00:00,2023-09-11 03:45:42.340000+00:00,SPICE,False,False,opt_in_cohort,94661cf0-d878-4f94-a679-db92556f27bf,DAILY,,,Asia/Calcutta,09:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/62a85171-6785-4e3a-9c24-b475d402e09b/refresh-schedule/94661cf0-d878-4f94-a679-db92556f27bf,2023-09-11 09:15:42.340000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/62d74ed5-b16f-45af-b261-67f9997b4b00,62d74ed5-b16f-45af-b261-67f9997b4b00,Transactions experiments A_B - Redshift,2023-04-20 07:36:12.963000+00:00,2023-09-11 07:07:57.301000+00:00,SPICE,False,False,Transactions experiments A_B - Redshift,e927bd4a-c838-475f-8e71-58bc6da5ed2b,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/62d74ed5-b16f-45af-b261-67f9997b4b00/refresh-schedule/e927bd4a-c838-475f-8e71-58bc6da5ed2b,2023-09-11 12:37:57.301000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/62d8366f-411d-429e-a776-b3bf673b88d7,62d8366f-411d-429e-a776-b3bf673b88d7,Incent Ads Revenue Retention install cohort,2023-04-26 21:55:32.664000+00:00,2023-09-11 07:41:23.408000+00:00,SPICE,False,False,Incent Ads Revenue Retention install cohort,de4c1443-ac07-4598-9007-7919b7ddc814,DAILY,,,Asia/Calcutta,13:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/62d8366f-411d-429e-a776-b3bf673b88d7/refresh-schedule/de4c1443-ac07-4598-9007-7919b7ddc814,2023-09-11 13:11:23.408000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/63abc3e9-4e15-4122-943d-d2e1d08ecf23,63abc3e9-4e15-4122-943d-d2e1d08ecf23,DAU WAU MAU Writers,2023-08-08 06:21:26.275000+00:00,2023-09-11 11:05:45.966000+00:00,SPICE,False,False,DAU WAU MAU Writers,88e2eeb8-4faa-4144-9495-810a3102cab3,DAILY,,,Asia/Calcutta,16:35,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/63abc3e9-4e15-4122-943d-d2e1d08ecf23/refresh-schedule/88e2eeb8-4faa-4144-9495-810a3102cab3,2023-09-11 16:35:45.966000+00:00
